CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CnpjValido;ValorValido;RazaoSocialValida
363171;OPERADORA_NAO_IDENTIFICADA;;4;2024;102520877.77;false;true;true
423335;OPERADORA_NAO_IDENTIFICADA;;4;2024;278640405.90;false;true;true
315567;OPERADORA_NAO_IDENTIFICADA;;4;2024;1498134093.38;false;true;true
423181;OPERADORA_NAO_IDENTIFICADA;;4;2024;18608120.13;false;true;true
422550;OPERADORA_NAO_IDENTIFICADA;;4;2024;13207.28;false;true;true
404942;OPERADORA_NAO_IDENTIFICADA;;4;2024;9222595.20;false;true;true
420778;OPERADORA_NAO_IDENTIFICADA;;4;2024;3190741.52;false;true;true
420140;OPERADORA_NAO_IDENTIFICADA;;4;2024;14175862.24;false;true;true
422185;OPERADORA_NAO_IDENTIFICADA;;4;2024;407989.04;false;true;true
350141;OPERADORA_NAO_IDENTIFICADA;;4;2024;8727583052.62;false;true;true
321320;OPERADORA_NAO_IDENTIFICADA;;4;2024;230919996.03;false;true;true
373109;OPERADORA_NAO_IDENTIFICADA;;4;2024;53712849.42;false;true;true
335657;OPERADORA_NAO_IDENTIFICADA;;4;2024;276073185.55;false;true;true
354279;OPERADORA_NAO_IDENTIFICADA;;4;2024;901083104.84;false;true;true
327557;OPERADORA_NAO_IDENTIFICADA;;4;2024;876800792.15;false;true;true
412040;OPERADORA_NAO_IDENTIFICADA;;4;2024;24328971.44;false;true;true
311146;OPERADORA_NAO_IDENTIFICADA;;4;2024;609089443.09;false;true;true
420042;OPERADORA_NAO_IDENTIFICADA;;4;2024;12484545.04;false;true;true
349283;OPERADORA_NAO_IDENTIFICADA;;4;2024;5124786.58;false;true;true
305928;OPERADORA_NAO_IDENTIFICADA;;4;2024;91846098.25;false;true;true
386588;OPERADORA_NAO_IDENTIFICADA;;4;2024;3185451248.18;false;true;true
343684;OPERADORA_NAO_IDENTIFICADA;;4;2024;623093666.70;false;true;true
318477;OPERADORA_NAO_IDENTIFICADA;;4;2024;1097849395.39;false;true;true
422924;OPERADORA_NAO_IDENTIFICADA;;4;2024;4934388.74;false;true;true
385620;OPERADORA_NAO_IDENTIFICADA;;4;2024;695066163.69;false;true;true
406805;OPERADORA_NAO_IDENTIFICADA;;4;2024;185926419.00;false;true;true
334243;OPERADORA_NAO_IDENTIFICADA;;4;2024;118715671.70;false;true;true
421774;OPERADORA_NAO_IDENTIFICADA;;4;2024;1158416.00;false;true;true
363391;OPERADORA_NAO_IDENTIFICADA;;4;2024;135727508.35;false;true;true
354031;OPERADORA_NAO_IDENTIFICADA;;4;2024;4666186946.74;false;true;true
423050;OPERADORA_NAO_IDENTIFICADA;;4;2024;5799047.84;false;true;true
344486;OPERADORA_NAO_IDENTIFICADA;;4;2024;24951414.08;false;true;true
366561;OPERADORA_NAO_IDENTIFICADA;;4;2024;2632649279.49;false;true;true
362140;OPERADORA_NAO_IDENTIFICADA;;4;2024;2041659367.44;false;true;true
368148;OPERADORA_NAO_IDENTIFICADA;;4;2024;756345384.71;false;true;true
365238;OPERADORA_NAO_IDENTIFICADA;;4;2024;641121742.33;false;true;true
424048;OPERADORA_NAO_IDENTIFICADA;;4;2024;9067561.04;false;true;true
315796;OPERADORA_NAO_IDENTIFICADA;;4;2024;4755144361.48;false;true;true
354562;OPERADORA_NAO_IDENTIFICADA;;4;2024;3310560181.73;false;true;true
409791;OPERADORA_NAO_IDENTIFICADA;;4;2024;83059545.98;false;true;true
414581;OPERADORA_NAO_IDENTIFICADA;;4;2024;1505890403.21;false;true;true
359394;OPERADORA_NAO_IDENTIFICADA;;4;2024;12148223.48;false;true;true
355721;OPERADORA_NAO_IDENTIFICADA;;4;2024;8283282570.73;false;true;true
406121;OPERADORA_NAO_IDENTIFICADA;;4;2024;46873476.16;false;true;true
412295;OPERADORA_NAO_IDENTIFICADA;;4;2024;509787528.20;false;true;true
344451;OPERADORA_NAO_IDENTIFICADA;;4;2024;296966583.55;false;true;true
305227;OPERADORA_NAO_IDENTIFICADA;;4;2024;1007989711.20;false;true;true
422681;OPERADORA_NAO_IDENTIFICADA;;4;2024;864155681.94;false;true;true
329967;OPERADORA_NAO_IDENTIFICADA;;4;2024;5088730.56;false;true;true
362832;OPERADORA_NAO_IDENTIFICADA;;4;2024;410333022.58;false;true;true
341894;OPERADORA_NAO_IDENTIFICADA;;4;2024;15769066.31;false;true;true
420841;OPERADORA_NAO_IDENTIFICADA;;4;2024;52486340.09;false;true;true
319384;OPERADORA_NAO_IDENTIFICADA;;4;2024;1658105773.31;false;true;true
313475;OPERADORA_NAO_IDENTIFICADA;;4;2024;163786605.68;false;true;true
311847;OPERADORA_NAO_IDENTIFICADA;;4;2024;3190690643.33;false;true;true
423017;OPERADORA_NAO_IDENTIFICADA;;4;2024;217441.44;false;true;true
418994;OPERADORA_NAO_IDENTIFICADA;;4;2024;15374405.52;false;true;true
416584;OPERADORA_NAO_IDENTIFICADA;;4;2024;375129699.94;false;true;true
419737;OPERADORA_NAO_IDENTIFICADA;;4;2024;64262.32;false;true;true
418587;OPERADORA_NAO_IDENTIFICADA;;4;2024;558476859.71;false;true;true
417998;OPERADORA_NAO_IDENTIFICADA;;4;2024;66688060.72;false;true;true
344362;OPERADORA_NAO_IDENTIFICADA;;4;2024;1836931550.51;false;true;true
422835;OPERADORA_NAO_IDENTIFICADA;;4;2024;159967267.92;false;true;true
313211;OPERADORA_NAO_IDENTIFICADA;;4;2024;1441201894.31;false;true;true
419583;OPERADORA_NAO_IDENTIFICADA;;4;2024;25711908.87;false;true;true
417173;OPERADORA_NAO_IDENTIFICADA;;4;2024;7980229921.39;false;true;true
356476;OPERADORA_NAO_IDENTIFICADA;;4;2024;1168750498.83;false;true;true
314099;OPERADORA_NAO_IDENTIFICADA;;4;2024;2058799923.67;false;true;true
304395;OPERADORA_NAO_IDENTIFICADA;;4;2024;1102539090.89;false;true;true
355097;OPERADORA_NAO_IDENTIFICADA;;4;2024;8532582784.44;false;true;true
346926;OPERADORA_NAO_IDENTIFICADA;;4;2024;11306610166.45;false;true;true
402516;OPERADORA_NAO_IDENTIFICADA;;4;2024;13224709.60;false;true;true
306398;OPERADORA_NAO_IDENTIFICADA;;4;2024;5866940502.90;false;true;true
423751;OPERADORA_NAO_IDENTIFICADA;;4;2024;1357653.44;false;true;true
327328;OPERADORA_NAO_IDENTIFICADA;;4;2024;30082594.00;false;true;true
342955;OPERADORA_NAO_IDENTIFICADA;;4;2024;78580463.42;false;true;true
424111;OPERADORA_NAO_IDENTIFICADA;;4;2024;8;false;true;true
423424;OPERADORA_NAO_IDENTIFICADA;;4;2024;859018.48;false;true;true
320897;OPERADORA_NAO_IDENTIFICADA;;4;2024;867115763.86;false;true;true
311375;OPERADORA_NAO_IDENTIFICADA;;4;2024;2374117067.67;false;true;true
354627;OPERADORA_NAO_IDENTIFICADA;;4;2024;4674490704.27;false;true;true
318388;OPERADORA_NAO_IDENTIFICADA;;4;2024;1269939799.02;false;true;true
417297;OPERADORA_NAO_IDENTIFICADA;;4;2024;1034684105.66;false;true;true
379956;OPERADORA_NAO_IDENTIFICADA;;4;2024;21984455801.00;false;true;true
371564;OPERADORA_NAO_IDENTIFICADA;;4;2024;367840007.57;false;true;true
320862;OPERADORA_NAO_IDENTIFICADA;;4;2024;1194136418.34;false;true;true
309524;OPERADORA_NAO_IDENTIFICADA;;4;2024;351891991.81;false;true;true
424013;OPERADORA_NAO_IDENTIFICADA;;4;2024;1030262.72;false;true;true
368555;OPERADORA_NAO_IDENTIFICADA;;4;2024;391684501.58;false;true;true
421685;OPERADORA_NAO_IDENTIFICADA;;4;2024;0.08;false;true;true
301728;OPERADORA_NAO_IDENTIFICADA;;4;2024;599772312.85;false;true;true
340952;OPERADORA_NAO_IDENTIFICADA;;4;2024;4055137813.04;false;true;true
367966;OPERADORA_NAO_IDENTIFICADA;;4;2024;18221889.06;false;true;true
367613;OPERADORA_NAO_IDENTIFICADA;;4;2024;146570814.48;false;true;true
310522;OPERADORA_NAO_IDENTIFICADA;;4;2024;1852125075.91;false;true;true
345741;OPERADORA_NAO_IDENTIFICADA;;4;2024;997640792.26;false;true;true
404241;OPERADORA_NAO_IDENTIFICADA;;4;2024;112825871.50;false;true;true
382639;OPERADORA_NAO_IDENTIFICADA;;4;2024;50005526.14;false;true;true
423106;OPERADORA_NAO_IDENTIFICADA;;4;2024;32;false;true;true
305421;OPERADORA_NAO_IDENTIFICADA;;4;2024;56910303.20;false;true;true
352152;OPERADORA_NAO_IDENTIFICADA;;4;2024;33239072.16;false;true;true
421421;OPERADORA_NAO_IDENTIFICADA;;4;2024;2133622462.48;false;true;true
419079;OPERADORA_NAO_IDENTIFICADA;;4;2024;44489441.76;false;true;true
412759;OPERADORA_NAO_IDENTIFICADA;;4;2024;313344195.15;false;true;true
309087;OPERADORA_NAO_IDENTIFICADA;;4;2024;805548172.77;false;true;true
414352;OPERADORA_NAO_IDENTIFICADA;;4;2024;1422054877.49;false;true;true
421928;OPERADORA_NAO_IDENTIFICADA;;4;2024;2953599543.82;false;true;true
324361;OPERADORA_NAO_IDENTIFICADA;;4;2024;2984657398.76;false;true;true
345776;OPERADORA_NAO_IDENTIFICADA;;4;2024;647055742.75;false;true;true
356123;OPERADORA_NAO_IDENTIFICADA;;4;2024;2071553695.33;false;true;true
310239;OPERADORA_NAO_IDENTIFICADA;;4;2024;300726847.40;false;true;true
395480;OPERADORA_NAO_IDENTIFICADA;;4;2024;1189445086.69;false;true;true
365645;OPERADORA_NAO_IDENTIFICADA;;4;2024;10537876.92;false;true;true
418323;OPERADORA_NAO_IDENTIFICADA;;4;2024;6244798.08;false;true;true
334154;OPERADORA_NAO_IDENTIFICADA;;4;2024;982635142.41;false;true;true
323080;OPERADORA_NAO_IDENTIFICADA;;4;2024;38740151103.19;false;true;true
314251;OPERADORA_NAO_IDENTIFICADA;;4;2024;648365766.85;false;true;true
311618;OPERADORA_NAO_IDENTIFICADA;;4;2024;1598868347.77;false;true;true
344397;OPERADORA_NAO_IDENTIFICADA;;4;2024;4115638770.75;false;true;true
350630;OPERADORA_NAO_IDENTIFICADA;;4;2024;40245891.37;false;true;true
378216;OPERADORA_NAO_IDENTIFICADA;;4;2024;589885810.43;false;true;true
422193;OPERADORA_NAO_IDENTIFICADA;;4;2024;30093935.52;false;true;true
318035;OPERADORA_NAO_IDENTIFICADA;;4;2024;578194118.60;false;true;true
302627;OPERADORA_NAO_IDENTIFICADA;;4;2024;351312712.30;false;true;true
417050;OPERADORA_NAO_IDENTIFICADA;;4;2024;497556226.88;false;true;true
423475;OPERADORA_NAO_IDENTIFICADA;;4;2024;904156896.24;false;true;true
415243;OPERADORA_NAO_IDENTIFICADA;;4;2024;78359092.41;false;true;true
416525;OPERADORA_NAO_IDENTIFICADA;;4;2024;186999325.91;false;true;true
421731;OPERADORA_NAO_IDENTIFICADA;;4;2024;874483471.78;false;true;true
324523;OPERADORA_NAO_IDENTIFICADA;;4;2024;18325507.28;false;true;true
407011;OPERADORA_NAO_IDENTIFICADA;;4;2024;1209530319.01;false;true;true
422347;OPERADORA_NAO_IDENTIFICADA;;4;2024;8;false;true;true
416371;OPERADORA_NAO_IDENTIFICADA;;4;2024;21683285.84;false;true;true
380661;OPERADORA_NAO_IDENTIFICADA;;4;2024;3280980784.67;false;true;true
357391;OPERADORA_NAO_IDENTIFICADA;;4;2024;19327492953.78;false;true;true
359122;OPERADORA_NAO_IDENTIFICADA;;4;2024;940249165.94;false;true;true
415944;OPERADORA_NAO_IDENTIFICADA;;4;2024;4560112.12;false;true;true
420000;OPERADORA_NAO_IDENTIFICADA;;4;2024;618401507.19;false;true;true
304883;OPERADORA_NAO_IDENTIFICADA;;4;2024;2418240593.41;false;true;true
318299;OPERADORA_NAO_IDENTIFICADA;;4;2024;4917254280.05;false;true;true
421766;OPERADORA_NAO_IDENTIFICADA;;4;2024;530435515.43;false;true;true
416789;OPERADORA_NAO_IDENTIFICADA;;4;2024;90008291.92;false;true;true
330116;OPERADORA_NAO_IDENTIFICADA;;4;2024;2432492349.07;false;true;true
412252;OPERADORA_NAO_IDENTIFICADA;;4;2024;274024939.11;false;true;true
423629;OPERADORA_NAO_IDENTIFICADA;;4;2024;115452428.16;false;true;true
419516;OPERADORA_NAO_IDENTIFICADA;;4;2024;501276776.17;false;true;true
406945;OPERADORA_NAO_IDENTIFICADA;;4;2024;458163846.83;false;true;true
422291;OPERADORA_NAO_IDENTIFICADA;;4;2024;26039033.84;false;true;true
386219;OPERADORA_NAO_IDENTIFICADA;;4;2024;5556216.88;false;true;true
333239;OPERADORA_NAO_IDENTIFICADA;;4;2024;240;false;true;true
327417;OPERADORA_NAO_IDENTIFICADA;;4;2024;2391490365.26;false;true;true
348295;OPERADORA_NAO_IDENTIFICADA;;4;2024;11055737118.04;false;true;true
419265;OPERADORA_NAO_IDENTIFICADA;;4;2024;13140594.56;false;true;true
418706;OPERADORA_NAO_IDENTIFICADA;;4;2024;2345638.33;false;true;true
361941;OPERADORA_NAO_IDENTIFICADA;;4;2024;963910317.93;false;true;true
415014;OPERADORA_NAO_IDENTIFICADA;;4;2024;893812605.74;false;true;true
328073;OPERADORA_NAO_IDENTIFICADA;;4;2024;492942403.50;false;true;true
401871;OPERADORA_NAO_IDENTIFICADA;;4;2024;11641641.28;false;true;true
311057;OPERADORA_NAO_IDENTIFICADA;;4;2024;66959789.96;false;true;true
329355;OPERADORA_NAO_IDENTIFICADA;;4;2024;658098321.86;false;true;true
312851;OPERADORA_NAO_IDENTIFICADA;;4;2024;8370467714.15;false;true;true
422576;OPERADORA_NAO_IDENTIFICADA;;4;2024;5016430.80;false;true;true
346004;OPERADORA_NAO_IDENTIFICADA;;4;2024;249642009.65;false;true;true
424021;OPERADORA_NAO_IDENTIFICADA;;4;2024;8;false;true;true
418650;OPERADORA_NAO_IDENTIFICADA;;4;2024;1513031503.12;false;true;true
356417;OPERADORA_NAO_IDENTIFICADA;;4;2024;4952643839.63;false;true;true
368253;OPERADORA_NAO_IDENTIFICADA;;4;2024;118198245508.03;false;true;true
413534;OPERADORA_NAO_IDENTIFICADA;;4;2024;11531157177.08;false;true;true
381144;OPERADORA_NAO_IDENTIFICADA;;4;2024;79330701.11;false;true;true
420255;OPERADORA_NAO_IDENTIFICADA;;4;2024;243410514.03;false;true;true
335614;OPERADORA_NAO_IDENTIFICADA;;4;2024;13890209630.28;false;true;true
348830;OPERADORA_NAO_IDENTIFICADA;;4;2024;2767912167.65;false;true;true
342335;OPERADORA_NAO_IDENTIFICADA;;4;2024;25096262.88;false;true;true
330892;OPERADORA_NAO_IDENTIFICADA;;4;2024;218794935.72;false;true;true
418552;OPERADORA_NAO_IDENTIFICADA;;4;2024;788625947.87;false;true;true
423157;OPERADORA_NAO_IDENTIFICADA;;4;2024;4000169.68;false;true;true
413160;OPERADORA_NAO_IDENTIFICADA;;4;2024;487467460.66;false;true;true
301574;OPERADORA_NAO_IDENTIFICADA;;4;2024;2200616119.89;false;true;true
419591;OPERADORA_NAO_IDENTIFICADA;;4;2024;56060178.72;false;true;true
411256;OPERADORA_NAO_IDENTIFICADA;;4;2024;4102818837.13;false;true;true
420701;OPERADORA_NAO_IDENTIFICADA;;4;2024;283041452.32;false;true;true
417751;OPERADORA_NAO_IDENTIFICADA;;4;2024;2936553.60;false;true;true
394734;OPERADORA_NAO_IDENTIFICADA;;4;2024;1129641876.98;false;true;true
341819;OPERADORA_NAO_IDENTIFICADA;;4;2024;11363071.79;false;true;true
410292;OPERADORA_NAO_IDENTIFICADA;;4;2024;2547859806.47;false;true;true
335100;OPERADORA_NAO_IDENTIFICADA;;4;2024;11722571465.76;false;true;true
412058;OPERADORA_NAO_IDENTIFICADA;;4;2024;333147766.99;false;true;true
422401;OPERADORA_NAO_IDENTIFICADA;;4;2024;6747738.64;false;true;true
320820;OPERADORA_NAO_IDENTIFICADA;;4;2024;522365068.72;false;true;true
316903;OPERADORA_NAO_IDENTIFICADA;;4;2024;13322845.74;false;true;true
416177;OPERADORA_NAO_IDENTIFICADA;;4;2024;5031289.36;false;true;true
421677;OPERADORA_NAO_IDENTIFICADA;;4;2024;102731577.12;false;true;true
417459;OPERADORA_NAO_IDENTIFICADA;;4;2024;233300673.28;false;true;true
355691;OPERADORA_NAO_IDENTIFICADA;;4;2024;7064864572.72;false;true;true
361011;OPERADORA_NAO_IDENTIFICADA;;4;2024;5651239252.29;false;true;true
322571;OPERADORA_NAO_IDENTIFICADA;;4;2024;1158722919.82;false;true;true
422959;OPERADORA_NAO_IDENTIFICADA;;4;2024;42910685.74;false;true;true
306100;OPERADORA_NAO_IDENTIFICADA;;4;2024;1557966614.53;false;true;true
419974;OPERADORA_NAO_IDENTIFICADA;;4;2024;73982240.35;false;true;true
300870;OPERADORA_NAO_IDENTIFICADA;;4;2024;2601164193.36;false;true;true
345709;OPERADORA_NAO_IDENTIFICADA;;4;2024;1365121689.42;false;true;true
402095;OPERADORA_NAO_IDENTIFICADA;;4;2024;42679398.40;false;true;true
334561;OPERADORA_NAO_IDENTIFICADA;;4;2024;6916194641.09;false;true;true
416908;OPERADORA_NAO_IDENTIFICADA;;4;2024;12139497.62;false;true;true
333620;OPERADORA_NAO_IDENTIFICADA;;4;2024;55687978.11;false;true;true
310247;OPERADORA_NAO_IDENTIFICADA;;4;2024;3545203610.05;false;true;true
304051;OPERADORA_NAO_IDENTIFICADA;;4;2024;2110242568.92;false;true;true
418617;OPERADORA_NAO_IDENTIFICADA;;4;2024;328993314.53;false;true;true
420956;OPERADORA_NAO_IDENTIFICADA;;4;2024;56415025.89;false;true;true
412996;OPERADORA_NAO_IDENTIFICADA;;4;2024;128527904.48;false;true;true
414026;OPERADORA_NAO_IDENTIFICADA;;4;2024;65278174.62;false;true;true
417840;OPERADORA_NAO_IDENTIFICADA;;4;2024;81173245.19;false;true;true
403865;OPERADORA_NAO_IDENTIFICADA;;4;2024;7633212.48;false;true;true
414905;OPERADORA_NAO_IDENTIFICADA;;4;2024;486115599.66;false;true;true
339679;OPERADORA_NAO_IDENTIFICADA;;4;2024;82202076943.05;false;true;true
417424;OPERADORA_NAO_IDENTIFICADA;;4;2024;816034039.29;false;true;true
361569;OPERADORA_NAO_IDENTIFICADA;;4;2024;194320204.81;false;true;true
419354;OPERADORA_NAO_IDENTIFICADA;;4;2024;82859096.15;false;true;true
303178;OPERADORA_NAO_IDENTIFICADA;;4;2024;967619061.12;false;true;true
415626;OPERADORA_NAO_IDENTIFICADA;;4;2024;249140911.55;false;true;true
408522;OPERADORA_NAO_IDENTIFICADA;;4;2024;806663666.48;false;true;true
335525;OPERADORA_NAO_IDENTIFICADA;;4;2024;61957998.22;false;true;true
420166;OPERADORA_NAO_IDENTIFICADA;;4;2024;1404150634.86;false;true;true
419427;OPERADORA_NAO_IDENTIFICADA;;4;2024;735498711.19;false;true;true
307319;OPERADORA_NAO_IDENTIFICADA;;4;2024;2443201067.96;false;true;true
352179;OPERADORA_NAO_IDENTIFICADA;;4;2024;1075193488.41;false;true;true
423564;OPERADORA_NAO_IDENTIFICADA;;4;2024;9063636.40;false;true;true
345318;OPERADORA_NAO_IDENTIFICADA;;4;2024;237961375.25;false;true;true
314781;OPERADORA_NAO_IDENTIFICADA;;4;2024;365008083.86;false;true;true
417742;OPERADORA_NAO_IDENTIFICADA;;4;2024;8;false;true;true
365297;OPERADORA_NAO_IDENTIFICADA;;4;2024;25751791.47;false;true;true
343463;OPERADORA_NAO_IDENTIFICADA;;4;2024;749946798.79;false;true;true
356581;OPERADORA_NAO_IDENTIFICADA;;4;2024;617653640.02;false;true;true
414662;OPERADORA_NAO_IDENTIFICADA;;4;2024;196277626.99;false;true;true
417106;OPERADORA_NAO_IDENTIFICADA;;4;2024;65357195.74;false;true;true
350249;OPERADORA_NAO_IDENTIFICADA;;4;2024;2973153437.70;false;true;true
413721;OPERADORA_NAO_IDENTIFICADA;;4;2024;273655462.82;false;true;true
419389;OPERADORA_NAO_IDENTIFICADA;;4;2024;396822699.25;false;true;true
333875;OPERADORA_NAO_IDENTIFICADA;;4;2024;3771625600.56;false;true;true
416665;OPERADORA_NAO_IDENTIFICADA;;4;2024;5872015.52;false;true;true
347604;OPERADORA_NAO_IDENTIFICADA;;4;2024;122885903.60;false;true;true
401072;OPERADORA_NAO_IDENTIFICADA;;4;2024;19547141.19;false;true;true
424285;OPERADORA_NAO_IDENTIFICADA;;4;2024;25773.84;false;true;true
421413;OPERADORA_NAO_IDENTIFICADA;;4;2024;997376.88;false;true;true
410128;OPERADORA_NAO_IDENTIFICADA;;4;2024;357474628.09;false;true;true
416495;OPERADORA_NAO_IDENTIFICADA;;4;2024;688157348.68;false;true;true
354783;OPERADORA_NAO_IDENTIFICADA;;4;2024;3496544757.70;false;true;true
402001;OPERADORA_NAO_IDENTIFICADA;;4;2024;126925999.63;false;true;true
417092;OPERADORA_NAO_IDENTIFICADA;;4;2024;17241309.54;false;true;true
422487;OPERADORA_NAO_IDENTIFICADA;;4;2024;69910631.13;false;true;true
306886;OPERADORA_NAO_IDENTIFICADA;;4;2024;5659109910.93;false;true;true
343722;OPERADORA_NAO_IDENTIFICADA;;4;2024;194591539.96;false;true;true
371629;OPERADORA_NAO_IDENTIFICADA;;4;2024;1838220180.67;false;true;true
422908;OPERADORA_NAO_IDENTIFICADA;;4;2024;2105228.00;false;true;true
419125;OPERADORA_NAO_IDENTIFICADA;;4;2024;362357.68;false;true;true
319422;OPERADORA_NAO_IDENTIFICADA;;4;2024;2773858419.58;false;true;true
367095;OPERADORA_NAO_IDENTIFICADA;;4;2024;3054508929.74;false;true;true
418374;OPERADORA_NAO_IDENTIFICADA;;4;2024;1241992732.76;false;true;true
317012;OPERADORA_NAO_IDENTIFICADA;;4;2024;610086940.93;false;true;true
360783;OPERADORA_NAO_IDENTIFICADA;;4;2024;103841188.08;false;true;true
351351;OPERADORA_NAO_IDENTIFICADA;;4;2024;18408189.23;false;true;true
337498;OPERADORA_NAO_IDENTIFICADA;;4;2024;819462657.31;false;true;true
418528;OPERADORA_NAO_IDENTIFICADA;;4;2024;245509574.80;false;true;true
359017;OPERADORA_NAO_IDENTIFICADA;;4;2024;111365397320.68;false;true;true
423505;OPERADORA_NAO_IDENTIFICADA;;4;2024;182315584.40;false;true;true
358282;OPERADORA_NAO_IDENTIFICADA;;4;2024;520888721.88;false;true;true
423734;OPERADORA_NAO_IDENTIFICADA;;4;2024;2148478.88;false;true;true
408034;OPERADORA_NAO_IDENTIFICADA;;4;2024;51124102.27;false;true;true
397245;OPERADORA_NAO_IDENTIFICADA;;4;2024;29198383.92;false;true;true
416932;OPERADORA_NAO_IDENTIFICADA;;4;2024;48707801.06;false;true;true
314706;OPERADORA_NAO_IDENTIFICADA;;4;2024;915671822.53;false;true;true
337561;OPERADORA_NAO_IDENTIFICADA;;4;2024;179686342.28;false;true;true
417211;OPERADORA_NAO_IDENTIFICADA;;4;2024;602614392.24;false;true;true
423131;OPERADORA_NAO_IDENTIFICADA;;4;2024;876887.68;false;true;true
422754;OPERADORA_NAO_IDENTIFICADA;;4;2024;92394885.12;false;true;true
336106;OPERADORA_NAO_IDENTIFICADA;;4;2024;3310162753.85;false;true;true
314587;OPERADORA_NAO_IDENTIFICADA;;4;2024;513591759.03;false;true;true
382337;OPERADORA_NAO_IDENTIFICADA;;4;2024;27812242.56;false;true;true
417947;OPERADORA_NAO_IDENTIFICADA;;4;2024;1157191859.98;false;true;true
352331;OPERADORA_NAO_IDENTIFICADA;;4;2024;21754261562.44;false;true;true
408263;OPERADORA_NAO_IDENTIFICADA;;4;2024;89121641.36;false;true;true
424030;OPERADORA_NAO_IDENTIFICADA;;4;2024;7162171.60;false;true;true
343056;OPERADORA_NAO_IDENTIFICADA;;4;2024;67325177.85;false;true;true
344184;OPERADORA_NAO_IDENTIFICADA;;4;2024;37052662.67;false;true;true
303844;OPERADORA_NAO_IDENTIFICADA;;4;2024;509692318.44;false;true;true
352586;OPERADORA_NAO_IDENTIFICADA;;4;2024;814279924.34;false;true;true
342157;OPERADORA_NAO_IDENTIFICADA;;4;2024;198119699.43;false;true;true
327352;OPERADORA_NAO_IDENTIFICADA;;4;2024;378244085.62;false;true;true
361593;OPERADORA_NAO_IDENTIFICADA;;4;2024;185870098.33;false;true;true
424161;OPERADORA_NAO_IDENTIFICADA;;4;2024;109906.24;false;true;true
417475;OPERADORA_NAO_IDENTIFICADA;;4;2024;78535166.68;false;true;true
422321;OPERADORA_NAO_IDENTIFICADA;;4;2024;488951369.81;false;true;true
312126;OPERADORA_NAO_IDENTIFICADA;;4;2024;19237100319.30;false;true;true
385255;OPERADORA_NAO_IDENTIFICADA;;4;2024;1525303949.86;false;true;true
372609;OPERADORA_NAO_IDENTIFICADA;;4;2024;2116248907.68;false;true;true
321273;OPERADORA_NAO_IDENTIFICADA;;4;2024;5954140014.58;false;true;true
416401;OPERADORA_NAO_IDENTIFICADA;;4;2024;1946369506.33;false;true;true
351407;OPERADORA_NAO_IDENTIFICADA;;4;2024;1647899805.41;false;true;true
326755;OPERADORA_NAO_IDENTIFICADA;;4;2024;2962215867.49;false;true;true
421154;OPERADORA_NAO_IDENTIFICADA;;4;2024;453346157.57;false;true;true
316997;OPERADORA_NAO_IDENTIFICADA;;4;2024;86005037.66;false;true;true
355593;OPERADORA_NAO_IDENTIFICADA;;4;2024;622404675.37;false;true;true
417891;OPERADORA_NAO_IDENTIFICADA;;4;2024;38608773.12;false;true;true
413429;OPERADORA_NAO_IDENTIFICADA;;4;2024;234463801.66;false;true;true
304441;OPERADORA_NAO_IDENTIFICADA;;4;2024;357482336.41;false;true;true
313955;OPERADORA_NAO_IDENTIFICADA;;4;2024;174777959.72;false;true;true
306126;OPERADORA_NAO_IDENTIFICADA;;4;2024;1807168579.48;false;true;true
357138;OPERADORA_NAO_IDENTIFICADA;;4;2024;1488732817.18;false;true;true
419621;OPERADORA_NAO_IDENTIFICADA;;4;2024;15317257.60;false;true;true
336831;OPERADORA_NAO_IDENTIFICADA;;4;2024;2411627388.04;false;true;true
400882;OPERADORA_NAO_IDENTIFICADA;;4;2024;4490850.40;false;true;true
421189;OPERADORA_NAO_IDENTIFICADA;;4;2024;1669123657.15;false;true;true
418692;OPERADORA_NAO_IDENTIFICADA;;4;2024;74357449.84;false;true;true
418820;OPERADORA_NAO_IDENTIFICADA;;4;2024;457293482.75;false;true;true
422258;OPERADORA_NAO_IDENTIFICADA;;4;2024;2458957.52;false;true;true
309028;OPERADORA_NAO_IDENTIFICADA;;4;2024;1023682877.12;false;true;true
382281;OPERADORA_NAO_IDENTIFICADA;;4;2024;49469094.97;false;true;true
358088;OPERADORA_NAO_IDENTIFICADA;;4;2024;2399971074.10;false;true;true
423220;OPERADORA_NAO_IDENTIFICADA;;4;2024;5681720.82;false;true;true
417599;OPERADORA_NAO_IDENTIFICADA;;4;2024;1375487303.11;false;true;true
407224;OPERADORA_NAO_IDENTIFICADA;;4;2024;39977944.45;false;true;true
418790;OPERADORA_NAO_IDENTIFICADA;;4;2024;10792893.41;false;true;true
327441;OPERADORA_NAO_IDENTIFICADA;;4;2024;63797827.51;false;true;true
423122;OPERADORA_NAO_IDENTIFICADA;;4;2024;1206375.04;false;true;true
301060;OPERADORA_NAO_IDENTIFICADA;;4;2024;641591700.22;false;true;true
382655;OPERADORA_NAO_IDENTIFICADA;;4;2024;77738546.05;false;true;true
369292;OPERADORA_NAO_IDENTIFICADA;;4;2024;3664791081.60;false;true;true
311669;OPERADORA_NAO_IDENTIFICADA;;4;2024;16826037.60;false;true;true
324345;OPERADORA_NAO_IDENTIFICADA;;4;2024;1331834142.41;false;true;true
418757;OPERADORA_NAO_IDENTIFICADA;;4;2024;43026304.36;false;true;true
